Order ID,Location ID,TotalProfit,TotalSales,TotalQuantity,Order Date,Ship Date,Customer ID
CA-2017-105053,255,6.33,17.47,3,437,362,394
CA-2017-105074,75,6.8,21.74,3,92,222,93
CA-2017-105130,34,17.95,52.5,6,610,920,601
CA-2017-105144,70,8.88,23.68,2,259,343,449
CA-2017-105193,23,2.98,11.05,5,613,185,252
CA-2017-105214,34,99.68,1231.5,9,114,249,59
CA-2017-105235,164,93.08,334.52,10,256,157,416
CA-2017-105326,1,12.44,25.92,4,648,151,409
CA-2017-105333,164,170.88,899.11,10,329,769,163
CA-2017-105410,94,-27.88,976.82,18,498,1345,444
CA-2017-105445,127,3.07,9.43,3,297,906,162
CA-2017-105480,144,5.47,13.46,2,698,377,158
CA-2017-105487,188,133.68,419.83,9,1048,336,294
CA-2017-105543,591,7.99,33.29,1,221,221,410
CA-2017-105620,186,-1.42,141.0,5,53,116,371
CA-2017-105669,66,4.22,1749.9,19,697,585,319
CA-2017-105809,188,26.24,238.2,3,297,660,304
CA-2017-105823,83,146.39,487.96,2,738,335,46
CA-2017-105851,76,-299.81,1332.5,2,677,177,339
CA-2017-105886,187,8.53,18.96,2,404,331,551
CA-2017-105914,1,246.81,1687.26,12,280,1048,391
CA-2017-105921,3,5.23,418.3,3,718,170,49
CA-2017-105991,127,-152.87,120.78,20,1024,636,293
CA-2017-106033,94,26.38,87.92,4,453,1294,435
CA-2017-106047,323,1.19,3.82,1,1209,930,750
CA-2017-106068,110,-74.31,337.82,9,436,960,713
CA-2017-106103,169,54.33,132.52,4,193,140,253
CA-2017-106180,34,76.46,163.38,9,65,397,64
CA-2017-106355,316,2.89,11.12,4,459,1334,401
CA-2017-106432,526,-95.28,330.47,5,15,1200,244
CA-2017-106537,415,7.26,20.74,4,801,629,302
CA-2017-106691,32,-1.93,1.25,2,44,105,666
CA-2017-106747,208,26.6,102.3,1,445,1287,700
CA-2017-106782,377,18.77,375.34,1,202,753,431
CA-2017-106824,13,0.12,5.94,3,437,497,247
CA-2017-106831,82,-26.91,189.92,12,702,95,651
CA-2017-106852,271,11.48,36.35,8,308,818,461
CA-2017-106859,383,322.94,780.09,34,677,257,682
CA-2017-106943,45,3.02,8.64,2,237,123,383
CA-2017-106964,62,4.28,11.81,2,94,698,367
CA-2017-107125,62,47.15,136.33,10,344,574,217
CA-2017-107132,29,291.03,913.17,14,335,160,609
CA-2017-107167,133,84.22,1347.52,8,193,1389,540
CA-2017-107174,59,326.27,2595.39,12,44,38,144
CA-2017-107209,314,12.18,194.85,4,944,378,527
CA-2017-107244,25,8.3,19.76,4,210,220,369
CA-2017-107265,605,49.97,106.32,3,1191,483,529
CA-2017-107293,60,0.72,2.78,1,528,1279,37
CA-2017-107314,9,9.56,25.83,3,329,734,595
CA-2017-107321,94,79.73,696.08,7,515,507,585
CA-2017-107342,134,13.24,28.16,4,94,66,665
CA-2017-107461,37,11.22,23.88,6,202,377,7
CA-2017-107503,203,8.56,48.9,4,314,1008,315
CA-2017-107517,216,501.16,2011.9,10,1119,839,712
CA-2017-107552,45,3.21,6.68,1,1024,1024,482
CA-2017-107629,301,-299.66,457.17,18,817,817,72
CA-2017-107713,209,81.92,174.3,3,677,294,677
CA-2017-107720,73,12.03,46.26,3,44,38,91
CA-2017-107727,14,9.95,29.47,3,15,436,15
CA-2017-107748,352,40.96,108.8,6,389,1259,743
CA-2017-107797,609,14.52,41.47,8,540,943,182
CA-2017-107825,201,41.76,143.48,11,551,551,240
CA-2017-107832,74,-5.98,7.48,1,51,200,395
CA-2017-107853,218,6.22,12.96,2,1143,1401,303
CA-2017-107874,45,11.24,27.42,1,610,920,349
CA-2017-107909,486,14.82,42.91,6,853,1279,286
CA-2017-107958,66,51.33,169.19,9,1170,957,571
CA-2017-107986,5,8.49,31.44,3,1096,1096,596
CA-2017-108000,94,4.89,9.78,1,602,1034,322
CA-2017-108035,428,67.84,491.89,7,1161,734,74
CA-2017-108070,58,-3.99,308.75,5,513,693,32
CA-2017-108091,246,6.07,23.36,4,673,610,735
CA-2017-108112,474,55.02,559.2,8,940,225,729
CA-2017-108287,43,1.43,12.67,9,404,698,743
CA-2017-108294,198,15.52,34.5,3,389,389,60
CA-2017-108322,411,6.96,26.06,11,504,1024,164
CA-2017-108329,79,44.48,444.77,4,34,817,97
CA-2017-108441,45,173.32,954.55,14,492,978,641
CA-2017-108539,62,217.32,745.28,9,708,721,56
CA-2017-108553,23,72.17,244.65,9,756,568,85
CA-2017-108560,298,502.93,1058.11,14,141,663,505
CA-2017-108574,62,198.86,1324.57,26,566,1344,207
CA-2017-108749,469,44.66,91.14,10,510,175,137
CA-2017-108756,620,13.67,31.8,3,53,614,22
CA-2017-108791,231,140.0,558.81,9,944,689,746
CA-2017-108854,9,93.9,243.58,9,166,817,664
CA-2017-108910,55,24.48,103.06,3,241,365,110
CA-2017-108931,23,9.51,20.12,4,32,20,521
CA-2017-109085,412,-127.23,1448.85,18,922,297,278
CA-2017-109099,29,20.09,40.99,1,833,1344,152
CA-2017-109183,395,-272.58,649.0,2,769,34,235
CA-2017-109211,164,8.49,16.98,1,1095,318,390
CA-2017-109393,3,5.13,436.0,3,160,1170,547
CA-2017-109589,317,27.69,71.0,4,202,165,631
CA-2017-109701,3,58.34,178.89,19,574,734,87
CA-2017-109715,36,5.0,15.98,2,34,817,738
CA-2017-109750,29,14.09,29.97,3,847,688,92
CA-2017-109757,75,-19.15,49.71,15,507,428,198
CA-2017-109778,397,0.91,2.91,2,11,246,91
CA-2017-109946,26,2.06,16.52,5,513,81,484
CA-2017-109960,151,76.97,188.24,18,34,157,203
CA-2017-110198,249,-14.22,318.96,5,927,743,151
CA-2017-110212,464,18.09,48.9,5,927,1024,319
CA-2017-110310,394,17.24,68.97,13,855,808,240
CA-2017-110373,26,4.24,34.24,5,855,505,15
CA-2017-110380,34,1.77,6.57,3,264,210,418
CA-2017-110429,105,-7.78,11.67,3,132,1183,661
CA-2017-110443,570,185.43,1242.63,14,610,920,237
CA-2017-110478,62,9.72,24.57,5,168,631,133
CA-2017-110625,604,9.89,27.46,2,331,247,674
CA-2017-110821,176,-38.55,237.61,5,783,1299,237
CA-2017-110842,1,51.68,151.93,9,343,673,315
CA-2017-110884,45,51.2,117.51,9,469,846,129
CA-2017-110905,334,125.31,808.92,30,18,175,355
CA-2017-110926,212,12.53,25.06,7,123,51,732
CA-2017-110940,399,15.19,121.54,4,283,688,616
CA-2017-111178,116,1.71,19.56,5,140,738,143
CA-2017-111220,155,-53.73,257.51,11,264,565,329
CA-2017-111262,14,-0.53,65.73,7,960,752,168
CA-2017-111269,82,109.78,503.87,11,114,978,394
CA-2017-111332,490,216.58,891.53,24,968,1053,396
CA-2017-111374,63,-3.8,4.96,4,642,1229,558
CA-2017-111388,5,-2.7,215.98,3,264,264,711
CA-2017-111556,45,344.04,1559.67,15,225,903,303
CA-2017-111577,57,111.57,307.78,7,524,208,321
CA-2017-111591,59,24.32,425.06,20,708,613,28
CA-2017-111647,302,62.99,167.97,4,445,437,361
CA-2017-111689,23,285.5,1311.37,8,329,574,6
CA-2017-111717,173,-47.87,239.36,3,1208,524,573
CA-2017-111738,94,685.62,2031.39,11,1032,363,200
CA-2017-111759,5,24.27,52.76,2,141,1209,280
CA-2017-111808,312,5.18,10.8,5,819,698,239
CA-2017-111815,446,90.04,280.96,3,448,434,212
CA-2017-112004,181,-49.25,199.5,7,145,394,340
CA-2017-112039,65,47.04,470.38,3,613,1065,547
CA-2017-112172,23,0.71,14.13,3,193,1389,152
CA-2017-112333,170,632.46,2633.51,9,798,349,580
CA-2017-112431,13,132.34,441.72,14,386,336,355
CA-2017-112473,32,-11.28,50.14,3,1126,702,145
CA-2017-112487,47,-2.61,3.13,2,377,247,426
CA-2017-112515,267,247.59,1782.1,21,697,296,127
CA-2017-112529,65,-63.07,749.9,10,123,610,34
CA-2017-112536,478,-13.27,17.8,10,796,979,737
CA-2017-112725,94,-5.48,142.34,11,289,695,258
CA-2017-112753,3,94.64,956.8,15,978,1268,113
CA-2017-112774,133,6.04,34.5,1,220,510,53
CA-2017-112809,77,-32.1,228.18,12,238,1029,154
CA-2017-112844,250,43.2,198.55,7,38,673,407
CA-2017-112865,11,-0.9,36.05,3,796,1053,3
CA-2017-112900,185,219.99,478.24,8,359,483,107
CA-2017-112956,209,172.95,394.48,11,170,151,274
CA-2017-112984,105,6.42,20.54,6,118,65,699
CA-2017-113075,36,-7.12,40.68,3,264,1279,498
CA-2017-113208,165,23.12,60.84,3,606,459,614
CA-2017-113278,238,111.18,358.7,24,424,176,367
CA-2017-113355,70,6.61,536.86,8,96,256,695
CA-2017-113418,45,767.2,1704.89,11,172,621,475
CA-2017-113453,105,-81.46,401.37,5,208,960,380
CA-2017-113460,234,43.68,272.97,3,659,45,471
CA-2017-113474,336,149.9,325.86,2,983,185,746
CA-2017-113481,222,-61.52,740.21,13,460,1295,442
CA-2017-113530,9,55.91,726.83,16,240,367,604
CA-2017-113558,152,47.89,729.65,6,208,40,206
CA-2017-113572,23,2.52,7.88,4,659,343,224
CA-2017-113670,62,106.81,715.19,8,453,161,276
CA-2017-113705,195,144.85,874.8,18,996,1065,48
CA-2017-113873,77,-21.08,267.79,7,38,123,722
CA-2017-113908,164,-57.02,508.79,12,95,255,471
CA-2017-114055,364,372.8,819.28,12,53,614,414
CA-2017-114216,11,4.11,12.19,3,264,1279,343
CA-2017-114258,176,55.44,492.77,4,60,468,605
CA-2017-114370,36,4.96,49.62,2,1192,294,272
CA-2017-114412,4,5.44,15.55,3,4,693,4
CA-2017-114440,30,8.76,19.05,3,32,697,14
CA-2017-114524,36,-22.9,13.47,13,185,1334,283
CA-2017-114552,177,4.14,15.07,3,264,565,114
CA-2017-114636,43,67.26,192.16,5,326,635,315
CA-2017-114804,590,4.62,52.79,1,161,15,292
CA-2017-115070,133,-1.24,16.74,8,318,349,769
CA-2017-115105,23,30.1,240.78,1,695,512,420
CA-2017-115119,207,-78.48,142.98,8,40,505,464
CA-2017-115154,60,80.37,892.98,2,703,1340,602
CA-2017-115175,58,114.94,244.55,5,783,801,430
CA-2017-115322,23,12.74,43.92,3,943,941,233
CA-2017-115364,188,1.68,83.76,12,335,1170,220
CA-2017-115427,261,11.0,34.62,4,247,1277,424
CA-2017-115448,365,14.45,88.92,5,343,237,659
CA-2017-115546,45,140.86,562.55,5,304,796,733
CA-2017-115602,29,669.79,2888.52,30,404,165,264
CA-2017-115651,26,-143.18,67.3,14,362,1209,374
CA-2017-115777,128,9.33,19.44,3,971,1043,770
CA-2017-115805,155,4.14,36.79,1,689,689,147
CA-2017-115882,314,117.52,1017.13,7,32,697,587
CA-2017-115931,64,26.9,126.98,15,66,377,487
CA-2017-115994,146,39.23,277.71,6,480,1298,457
CA-2017-116113,153,3.45,10.16,2,280,833,478
CA-2017-116127,23,-5.01,400.78,1,643,818,766
CA-2017-116204,94,7.73,21.34,7,512,1302,100
CA-2017-116225,29,171.93,390.75,5,60,45,603
CA-2017-116288,34,9.72,242.94,3,846,294,510
CA-2017-116358,439,18.29,46.02,9,808,44,366
CA-2017-116498,88,10.18,35.1,6,1109,95,567
CA-2017-116519,29,253.37,904.9,5,119,453,257
CA-2017-116645,285,45.22,155.94,6,329,769,250
CA-2017-116680,34,96.73,1491.61,14,507,1279,7
CA-2017-116715,34,208.81,678.1,13,574,256,100
CA-2017-116855,337,80.78,504.9,5,94,202,482
CA-2017-116939,195,47.94,177.55,5,145,365,151
CA-2017-116946,147,-197.23,193.64,14,484,331,700
CA-2017-116953,154,34.5,552.0,10,558,1016,603
CA-2017-116988,59,294.37,1433.19,11,818,222,463
CA-2017-117009,200,6.15,21.96,2,585,394,318
CA-2017-117023,255,31.69,116.48,12,783,801,527
CA-2017-117044,36,9.71,31.07,10,220,1168,66
CA-2017-117079,133,107.98,863.88,3,436,855,415
CA-2017-117114,26,41.38,518.68,7,1108,60,388
CA-2017-117128,23,15.14,32.67,9,256,166,569
CA-2017-117156,332,2.88,8.86,3,708,721,26
CA-2017-117198,68,217.77,659.9,2,515,528,767
CA-2017-117212,1,299.11,2110.72,23,425,1229,404
CA-2017-117240,29,4.27,13.13,3,283,688,291
CA-2017-117261,3,0.54,54.32,4,507,18,260
CA-2017-117324,7,419.33,1816.36,16,166,1096,187
CA-2017-117394,74,-1.43,19.04,4,507,18,462
CA-2017-117401,334,220.95,865.0,19,796,1053,452
CA-2017-117422,346,12.56,171.85,7,208,1296,763
CA-2017-117436,211,5.08,10.36,2,110,1389,752
CA-2017-117443,228,41.61,189.71,8,331,53,80
CA-2017-117457,94,431.82,3955.51,46,166,1259,168
CA-2017-117485,312,102.19,291.96,4,397,365,217
CA-2017-117513,25,-14.99,399.67,7,448,144,387
CA-2017-117632,34,2.63,551.04,12,605,796,728
CA-2017-117646,127,29.94,266.52,7,170,326,790
CA-2017-117653,36,-67.54,91.28,1,15,436,373
CA-2017-117667,63,-20.38,588.01,24,769,34,99
CA-2017-117695,126,6.33,13.76,2,485,1299,463
CA-2017-117702,308,281.05,1071.74,11,354,769,60
CA-2017-117807,10,50.33,104.85,1,172,566,54
CA-2017-117821,368,19.18,63.92,2,492,114,643
CA-2017-117863,23,7.29,17.61,3,796,979,358
CA-2017-117870,361,-34.25,193.98,9,678,289,581
CA-2017-117926,9,20.84,69.48,1,166,1259,127
CA-2017-117933,23,9.7,35.91,3,165,614,167
CA-2017-117947,164,90.72,283.77,17,238,962,243
CA-2017-118003,335,65.3,498.15,7,769,389,770
CA-2017-118017,461,50.29,306.36,38,734,1139,48
CA-2017-118122,5,4.52,13.9,2,701,221,55
CA-2017-118136,95,5.61,14.8,3,118,697,121
CA-2017-118199,59,226.07,805.99,15,1188,943,697
CA-2017-118213,467,115.51,240.15,14,60,659,144
CA-2017-118346,309,143.98,399.95,5,283,1138,178
CA-2017-118360,164,19.32,42.93,9,719,104,547
CA-2017-118367,45,23.99,47.98,2,960,808,628
CA-2017-118402,31,-54.88,243.92,5,365,1055,123
CA-2017-118437,224,50.65,169.28,4,46,548,58
CA-2017-118521,45,18.21,37.94,2,911,297,166
CA-2017-118542,141,25.44,55.49,9,96,256,142
CA-2017-118577,98,72.09,150.18,4,833,1344,190
CA-2017-118640,26,3.0,78.5,3,228,1189,229
CA-2017-118668,3,5.81,16.59,1,460,1295,783
CA-2017-118724,137,123.65,1629.71,11,246,800,255
CA-2017-118731,94,43.93,126.66,10,225,903,221
CA-2017-118773,32,-436.26,397.73,10,839,1302,599
CA-2017-118857,320,70.72,196.45,5,4,1326,340
CA-2017-118864,3,7.5,119.96,1,140,249,120
CA-2017-118885,13,-21.6,695.95,7,614,1252,506
CA-2017-118892,63,-630.88,4416.17,9,629,1029,599
CA-2017-119004,43,20.77,105.4,10,51,354,49
CA-2017-119011,9,79.4,351.66,12,648,326,756
CA-2017-119193,213,93.18,631.6,8,66,165,85
CA-2017-119284,395,286.36,2942.8,31,140,308,131
CA-2017-119305,129,43.45,173.8,5,329,769,349
CA-2017-119389,74,5.28,60.31,3,827,1363,696
CA-2017-119424,298,18.33,91.42,6,492,1389,766
CA-2017-119452,312,523.71,1805.88,6,708,996,52
CA-2017-119494,188,52.34,523.39,3,45,38,531
CA-2017-119564,60,9.79,22.77,3,934,698,484
CA-2017-119578,259,85.59,916.14,7,66,753,684
CA-2017-119655,151,88.77,183.42,11,693,558,610
CA-2017-119669,269,0.11,5.67,3,714,289,236
CA-2017-119746,26,16.82,240.36,8,51,344,200
CA-2017-119809,5,1255.25,3859.49,19,238,326,453
CA-2017-119914,279,72.95,243.16,2,464,1188,417
CA-2017-120019,69,88.48,594.5,4,911,1216,243
CA-2017-120061,157,-35.51,155.37,2,808,659,676
CA-2017-120168,29,228.19,806.05,17,1126,1126,577
CA-2017-120222,3,36.26,92.39,6,1016,743,328
CA-2017-120327,46,21.58,45.92,4,343,673,576
CA-2017-120376,83,577.13,2283.43,15,66,53,236
CA-2017-120404,45,181.51,623.93,7,225,221,542
CA-2017-120614,25,18.01,37.52,4,1109,400,416
CA-2017-120705,2,-29.44,147.18,2,528,220,675
CA-2017-120719,59,11.3,34.76,5,721,606,319
CA-2017-120761,255,39.54,91.96,4,507,565,492
CA-2017-120894,124,5.26,28.08,3,1045,743,691
CA-2017-120936,158,128.77,495.3,5,94,202,119
CA-2017-120999,17,16.56,147.17,4,18,175,18
CA-2017-121027,59,595.74,2340.06,11,238,1029,304
CA-2017-121048,279,155.01,988.21,22,1163,930,646
CA-2017-121083,113,262.18,847.46,17,362,663,440
CA-2017-121125,300,14.21,205.74,4,1109,95,450
CA-2017-121160,616,-34.46,65.84,15,259,259,86
CA-2017-121195,77,19.82,264.32,2,165,753,515
CA-2017-121216,357,-64.36,57.98,16,331,53,462
CA-2017-121258,146,48.34,380.14,8,425,448,72
CA-2017-121293,105,-46.12,477.1,17,800,688,547
CA-2017-121300,495,-123.28,693.14,15,365,365,67
CA-2017-121314,328,88.07,251.64,3,397,986,648
CA-2017-121398,141,54.53,424.17,5,53,614,92
CA-2017-121412,127,3.67,29.33,3,397,1291,410
CA-2017-121419,112,199.61,771.8,6,459,1095,679
CA-2017-121468,279,2.4,31.97,4,123,225,44
CA-2017-121489,60,84.83,994.46,14,170,326,698
CA-2017-121503,16,142.2,871.03,10,445,91,395
CA-2017-121538,76,31.07,88.77,2,354,96,302
CA-2017-121559,304,1372.37,4472.32,20,702,95,304
CA-2017-121580,134,147.52,522.79,7,148,400,586
CA-2017-121615,19,24.87,75.9,10,132,45,351
CA-2017-121643,40,38.78,344.7,2,796,968,455
CA-2017-121678,610,-1.4,1.82,1,673,225,312
CA-2017-121706,537,99.9,356.79,7,425,580,78
CA-2017-121741,10,37.53,750.68,2,377,377,289
CA-2017-121790,173,209.14,2113.57,11,289,695,431
CA-2017-121804,263,19.66,72.8,5,448,144,431
CA-2017-121818,179,4.5,52.7,10,225,610,371
CA-2017-121839,403,-253.43,1169.69,3,241,394,414
CA-2017-121853,1,180.27,878.82,13,397,365,551
CA-2017-121888,289,338.06,1081.69,13,175,697,488
CA-2017-121909,63,17.82,54.82,3,689,485,105
CA-2017-122007,3,26.35,90.86,7,257,177,759
CA-2017-122028,346,-7.91,10.78,3,238,326,237
CA-2017-122035,375,329.94,1107.68,22,228,800,605
CA-2017-122056,28,50.92,181.86,7,487,46,38
CA-2017-122077,302,13.9,109.21,5,240,1126,639
CA-2017-122105,125,25.9,95.92,8,92,1260,170
CA-2017-122112,346,8.86,24.45,4,145,365,662
CA-2017-122154,133,79.62,284.19,7,359,645,193
CA-2017-122175,275,57.77,153.41,14,605,304,222
CA-2017-122196,49,113.67,391.98,2,585,241,244
CA-2017-122280,23,9.0,18.76,2,18,18,129
CA-2017-122308,164,60.39,271.76,2,668,615,597
CA-2017-122364,141,252.38,1365.48,6,241,365,135
CA-2017-122490,5,354.89,3321.27,23,38,551,74
CA-2017-122504,90,80.43,821.51,10,659,105,489
CA-2017-122539,11,-28.92,422.91,13,96,256,253
CA-2017-122595,155,46.94,282.69,7,817,698,39
CA-2017-122644,47,6.54,29.39,4,105,701,245
CA-2017-122693,236,361.3,1245.86,7,600,1216,468
CA-2017-122700,47,-40.47,220.75,8,200,329,299
CA-2017-122707,405,11.1,503.22,6,513,1326,494
CA-2017-122735,259,31.34,69.66,9,483,4,217
CA-2017-122763,16,121.91,330.76,9,177,177,668
CA-2017-122770,34,83.52,261.52,19,1096,404,212
CA-2017-122798,383,36.22,122.53,6,116,1281,603
CA-2017-122945,52,5.19,17.31,3,673,903,469
CA-2017-122987,84,-12.03,80.57,7,1153,1153,695
CA-2017-122994,101,79.19,359.97,3,695,839,597
CA-2017-123001,410,52.33,284.98,12,264,565,497
CA-2017-123022,542,114.39,367.53,8,213,565,337
CA-2017-123029,13,47.99,159.98,2,1033,280,404
CA-2017-123036,157,-47.51,296.96,6,18,697,456
CA-2017-123043,23,9.02,28.41,5,1043,635,124
CA-2017-123071,302,3.63,10.37,2,734,1139,142
CA-2017-123085,141,423.72,1219.79,11,448,144,719
CA-2017-123134,73,12.99,129.93,3,743,917,61
CA-2017-123239,133,-2.28,91.03,3,944,689,207
CA-2017-123246,88,2.77,10.64,4,161,15,195
CA-2017-123351,112,24.14,80.48,1,296,145,409
CA-2017-123372,45,530.95,2059.85,13,354,574,375
CA-2017-123491,34,557.33,1993.77,30,505,60,523
CA-2017-123624,569,29.03,82.95,5,38,701,339
CA-2017-123638,290,31.94,191.65,3,818,1287,671
CA-2017-123659,234,11.33,23.12,4,516,778,438
CA-2017-123687,175,63.3,234.2,5,1143,148,169
CA-2017-123701,94,9.99,27.76,4,221,344,310
CA-2017-123778,34,57.33,186.78,8,397,1033,94
CA-2017-123967,396,247.76,2690.74,14,752,132,227
CA-2017-123981,45,17.16,65.99,1,280,1048,338
CA-2017-124086,287,16.8,203.98,2,516,1302,486
CA-2017-124114,526,-0.95,0.56,1,580,580,276
CA-2017-124191,26,-6.86,8.86,3,492,1389,59
CA-2017-124205,100,265.53,1038.26,17,175,20,779
CA-2017-124261,13,9.93,34.24,8,237,123,555
CA-2017-124296,299,300.53,712.85,7,165,116,394
CA-2017-124401,40,82.84,317.62,10,210,510,76
CA-2017-124436,253,35.79,770.21,15,498,1345,193
CA-2017-124576,205,18.53,54.9,2,378,1018,96
CA-2017-124597,251,10.4,32.09,8,504,1024,357
CA-2017-124674,230,-14.46,327.73,2,701,51,677
CA-2017-124716,253,80.24,168.58,7,996,185,786
CA-2017-124744,595,262.88,536.48,15,548,643,258
CA-2017-124765,2,-81.44,723.92,5,920,329,521
CA-2017-124828,179,1.55,9.55,3,445,1287,453
CA-2017-124898,112,84.94,184.66,7,220,175,626
CA-2017-124940,296,-2.99,47.9,1,1216,425,54
CA-2017-125101,9,16.94,67.78,2,904,434,64
CA-2017-125115,110,23.97,106.11,5,318,318,709
CA-2017-125199,74,-40.12,456.52,15,15,1296,447
CA-2017-125269,26,-36.45,83.21,6,558,504,578
CA-2017-125290,39,15.74,40.28,6,44,468,254
CA-2017-125367,164,4.35,13.92,3,283,245,134
CA-2017-125381,9,22.67,107.97,3,1016,842,611
CA-2017-125388,128,23.21,89.26,7,15,436,172
CA-2017-125451,481,-54.12,1169.98,22,436,1200,340
CA-2017-125472,299,38.78,253.86,6,1109,1401,232
CA-2017-125640,63,1.07,3.3,1,800,570,732
CA-2017-125745,31,5.37,19.52,2,160,1287,1
CA-2017-125752,2,8.28,41.42,2,689,1018,258
CA-2017-125878,36,-3.04,1.79,3,906,580,659
CA-2017-125913,141,-6.89,427.59,11,1034,1034,705
CA-2017-125990,34,13.87,39.62,3,15,436,559
CA-2017-126046,148,5.7,12.39,3,132,659,36
CA-2017-126067,59,295.58,1278.16,16,735,213,607
CA-2017-126074,190,107.69,275.65,22,280,833,288
CA-2017-126123,36,-66.01,40.86,10,336,1294,326
CA-2017-126144,63,-57.12,285.58,4,689,485,411
CA-2017-126221,134,56.51,209.3,2,247,1267,254
CA-2017-126242,13,83.36,323.71,10,123,221,498
CA-2017-126354,118,37.76,119.18,5,447,1293,618
CA-2017-126382,78,9.67,35.17,7,95,1249,96
CA-2017-126396,32,20.24,85.2,6,565,510,753
CA-2017-126438,128,3.72,14.88,2,18,1168,753
CA-2017-126536,94,37.36,102.83,6,386,336,71
CA-2017-126550,377,21.16,81.4,5,1065,459,742
CA-2017-126634,468,39.56,94.2,5,983,719,269
CA-2017-126662,1,90.0,479.98,2,729,246,437
CA-2017-126676,419,3.91,7.98,3,365,172,92
CA-2017-126718,416,2.41,4.91,1,568,464,409
CA-2017-126774,101,2.0,4.89,1,4,827,129
CA-2017-126788,435,52.92,470.38,3,929,921,455
CA-2017-126865,142,41.82,92.94,3,256,226,268
CA-2017-126914,233,48.49,776.08,5,140,249,555
CA-2017-126928,92,235.13,514.05,7,697,397,47
CA-2017-126956,87,35.09,87.52,13,170,735,218
CA-2017-127026,30,362.31,1239.83,18,276,678,414
CA-2017-127096,9,11.28,300.9,1,175,697,37
CA-2017-127117,92,20.1,74.45,5,349,1363,447
CA-2017-127180,23,4597.17,13716.46,18,760,1200,638
CA-2017-127264,155,2.2,7.06,3,355,1334,193
CA-2017-127285,60,32.95,102.65,5,505,44,514
CA-2017-127306,340,19.93,175.09,19,424,1351,3
CA-2017-127313,74,16.19,116.51,8,96,769,267
CA-2017-127397,63,253.19,1443.72,10,642,1229,20
CA-2017-127432,150,1455.55,4189.38,13,203,678,57
CA-2017-127460,173,26.12,298.46,6,815,1163,435
CA-2017-127474,26,146.29,512.36,9,447,1398,279
CA-2017-127516,395,-12.96,64.78,1,116,1277,382
CA-2017-127621,176,9.74,26.88,8,448,469,681
CA-2017-127656,564,11.82,30.32,4,497,729,508
CA-2017-127705,203,1.76,30.41,3,455,921,437
CA-2017-127712,160,0.7,6.21,2,515,528,450
CA-2017-127726,521,57.55,209.88,8,220,1168,757
CA-2017-127782,11,-181.36,891.51,11,808,44,764
CA-2017-127803,364,12.82,26.16,4,240,979,540
CA-2017-127922,176,8.18,24.29,4,855,132,64
CA-2017-127929,264,38.21,181.95,3,331,753,524
CA-2017-128041,5,149.19,598.16,8,853,853,459
CA-2017-128076,188,61.69,481.52,6,62,1398,635
CA-2017-128160,94,11.46,36.67,2,484,165,462
CA-2017-128265,164,349.34,1247.64,3,701,903,100
CA-2017-128300,400,196.91,406.94,10,221,200,276
CA-2017-128328,304,156.54,338.86,17,485,1415,22
CA-2017-128335,184,35.2,74.89,8,365,361,350
CA-2017-128363,31,-1145.18,2382.92,28,802,238,419
CA-2017-128370,25,29.42,369.53,5,18,18,395
CA-2017-128426,66,-6.36,4.24,5,566,1344,300
CA-2017-128475,112,15.12,71.98,2,775,853,649
CA-2017-128629,112,7.91,18.84,3,815,1163,669
CA-2017-128699,133,7.2,47.99,1,734,256,444
CA-2017-128734,523,107.22,850.92,7,165,1346,311
CA-2017-128755,389,189.94,629.86,11,464,540,177
CA-2017-128769,395,7.14,81.57,2,210,510,678
CA-2017-128783,585,84.42,248.82,9,210,210,228
CA-2017-128853,308,227.2,908.82,9,81,756,49
CA-2017-128944,55,-34.64,921.23,18,249,548,542
CA-2017-128965,141,59.49,562.7,32,827,300,519
CA-2017-129000,130,0.0,501.81,3,920,344,449
CA-2017-129021,394,358.54,4590.35,28,962,775,138
CA-2017-129028,329,21.75,127.95,3,719,355,334
CA-2017-129294,3,165.28,540.93,16,633,708,629
CA-2017-129357,5,208.82,504.59,14,304,240,10
CA-2017-129378,58,91.34,413.79,20,172,280,515
CA-2017-129462,202,210.16,740.59,8,114,548,32
CA-2017-129490,474,-57.63,419.14,4,986,1033,319
CA-2017-129567,194,5.89,17.46,2,294,708,52
CA-2017-129581,273,3.87,128.85,3,157,404,471
CA-2017-129707,523,0.67,8.9,4,1016,568,405
CA-2017-129805,5,3.03,7.4,2,116,1252,447
CA-2017-129833,304,20.49,43.85,10,34,934,520
CA-2017-129910,112,16.73,59.76,1,983,355,467
CA-2017-130036,74,213.94,1132.56,17,151,151,130
